iyear,imonth,iday,extended,region,provstate,city,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,targtype1,targsubtype1,corp1,target1,natlty1,guncertain1,nperps,nperpcap,claimed,claimmode,compclaim,weaptype1,weapsubtype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,gname
2012,3,10,0,3,0,0,0,1,1,1,0,0,1,0,3,4,29,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,6,0,0,1,4,0,0,0,0,0,7
2014,9,10,0,3,0,0,0,1,1,1,0,0,1,0,7,1,10,0,0,45,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,7
2014,3,15,0,10,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,95,1,-99,0,0,10,0,6,15,3,0,0,10,0,0,1,3,0,-9,-9,0,-9,99
2014,4,6,0,11,0,0,0,1,1,1,0,1,1,0,3,3,23,0,0,104,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,1,1,0,1,4
2011,6,6,0,11,0,0,0,1,1,1,0,0,1,0,2,15,85,0,0,147,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,1
2013,4,26,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,1,0,1,8,0,5,5,2,0,0,1,0,0,0,4,0,0,0,0,0,5
2011,3,2,0,8,0,0,1,1,1,0,1,0,1,0,2,4,31,0,0,217,0,1,1,1,8,0,5,3,2,2,0,2,2,0,0,4,0,-9,-9,1,1,8
2014,4,15,1,10,0,0,0,1,1,1,0,0,1,0,6,7,45,0,0,102,0,-99,0,0,10,0,5,5,0,0,0,1,0,0,1,3,1,-9,-9,1,1,0
2012,3,21,0,6,0,0,1,1,1,1,0,0,1,0,8,1,12,0,0,92,0,30,0,0,10,0,9,22,0,0,0,5,0,0,0,4,0,0,0,0,0,0
2013,12,16,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,1,7,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,5,25,0,6,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,4,0,-99,0,1,7,0,6,8,1,0,0,0,0,0,0,4,0,0,0,0,0,5
2014,1,11,1,10,0,0,0,1,1,1,0,0,1,0,6,4,36,0,0,228,0,-99,0,0,10,0,5,5,2,0,0,1,0,0,-9,4,1,-9,-9,0,-9,64
2014,10,12,0,5,0,0,0,1,1,1,0,1,1,0,6,8,49,0,0,205,0,-99,0,0,10,0,8,20,0,0,0,0,0,0,1,3,1,-9,-9,0,-9,57
2014,3,8,0,6,0,0,0,1,1,1,0,0,1,0,2,14,84,0,0,4,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,0,0,0,0,5
2011,9,1,0,11,0,0,0,1,1,0,1,0,0,0,2,4,34,0,0,147,1,2,0,0,10,0,5,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2014,1,14,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,95,0,-99,0,0,10,0,6,11,1,0,0,1,0,0,1,3,0,-9,-9,0,-9,99
2013,8,6,0,10,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,200,1,-99,0,0,10,0,6,15,18,0,0,56,0,0,1,3,0,0,0,0,0,62
2014,5,13,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,15,4,0,0,6,0,0,0,4,0,-9,-9,0,-9,99
2014,9,26,0,6,0,0,0,1,1,1,0,0,1,0,1,14,84,0,0,92,0,5,0,1,5,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,1,31,0,10,0,0,0,1,1,0,1,0,1,0,2,4,35,0,0,228,0,-99,0,1,8,0,5,2,4,0,2,7,0,7,1,4,0,0,0,0,0,26
2013,7,1,0,10,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,200,0,-99,0,1,6,0,6,15,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,0
2014,6,23,0,11,0,0,0,1,1,1,0,0,1,0,6,14,75,0,0,104,1,-99,0,0,10,0,5,5,11,0,0,0,0,0,0,4,1,1,1,0,1,4
2012,7,7,0,10,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,209,1,-99,0,0,10,0,6,17,0,0,0,0,0,0,0,4,0,0,0,0,0,28
2012,8,10,0,6,0,0,0,1,1,0,1,0,1,0,2,4,37,0,0,422,1,1,0,0,10,0,5,5,3,3,0,0,0,0,0,4,0,-9,-9,1,1,8
2013,7,21,0,10,0,0,0,1,1,1,0,0,1,0,9,4,27,0,0,200,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,62
2014,2,26,0,5,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,205,0,-99,0,0,10,0,5,3,1,0,0,1,0,0,1,3,0,-9,-9,0,-9,57
2014,10,15,0,10,0,0,0,1,1,0,1,0,0,1,3,4,27,0,0,113,0,-99,0,0,10,0,6,13,1,0,0,8,0,0,0,4,0,0,0,0,0,0
2012,9,3,0,6,0,0,0,1,1,1,0,0,1,1,3,7,45,0,0,217,1,1,0,0,10,0,6,15,3,0,1,21,2,0,1,4,0,0,1,1,1,2
2014,7,7,0,11,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,104,0,-99,0,1,8,0,5,5,0,0,0,0,0,0,-9,4,0,1,1,0,1,4
2013,8,12,0,5,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,205,0,-99,0,0,10,0,6,12,0,0,0,6,0,0,1,3,0,-9,-9,0,-9,57
2014,6,30,1,6,0,0,0,1,1,1,0,0,1,0,6,8,48,0,0,92,0,7,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0
2014,10,22,0,11,0,0,0,1,1,1,0,0,1,0,3,19,101,0,0,147,1,-99,0,0,10,0,6,16,8,0,1,9,0,0,1,3,0,0,0,0,0,1
2014,7,21,0,11,0,0,0,1,1,1,0,0,1,0,9,4,27,0,0,182,0,-99,0,0,10,0,13,0,4,0,0,0,0,0,-9,4,0,0,0,0,0,4
2014,1,13,0,11,0,0,0,1,1,1,0,0,1,0,9,19,99,0,0,195,0,-99,0,0,10,0,13,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0
2012,11,1,0,6,0,0,0,1,1,0,1,0,1,0,7,4,37,0,0,422,0,-99,0,1,10,0,8,20,0,0,0,0,0,0,1,3,0,0,1,1,1,63
2014,10,1,0,5,0,0,0,1,1,1,0,0,1,0,7,1,11,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,0,0,0,0,3
2014,10,9,1,11,0,0,0,1,1,1,0,0,1,0,6,14,76,0,0,195,0,9,0,0,10,0,5,5,0,0,0,0,0,0,1,3,1,0,0,0,0,109
2014,6,5,0,8,0,0,0,1,1,1,0,1,1,0,7,1,3,0,0,216,0,1,0,1,7,0,8,20,0,0,0,0,0,0,1,3,0,-9,-9,1,1,30
2014,5,8,0,9,0,0,0,1,1,1,0,0,0,0,2,3,24,0,0,214,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,112
2011,1,18,0,6,0,0,1,1,1,1,0,1,1,0,6,14,84,0,0,92,0,-99,0,1,5,0,5,5,1,0,0,0,0,0,-9,4,1,0,0,0,0,6
2014,5,10,0,6,0,0,0,1,1,1,0,1,1,0,2,3,22,0,0,4,0,-99,0,1,8,0,5,5,5,0,5,0,0,0,-9,4,0,0,0,0,0,5
2014,7,2,0,11,0,0,0,1,1,1,0,0,1,0,9,4,34,0,0,1004,0,-99,0,0,10,0,13,0,8,0,0,11,0,0,0,4,0,-9,-9,0,-9,103
2012,8,14,0,10,0,0,0,1,1,1,0,0,1,0,2,2,21,0,0,228,0,-99,0,0,10,0,5,5,5,0,0,9,0,0,0,4,0,0,0,0,0,0
2012,2,18,0,11,0,0,0,1,1,1,0,0,0,1,3,20,0,0,0,0,0,3,3,0,10,0,6,15,0,0,0,0,0,0,0,4,0,0,1,1,1,4
2014,6,20,0,9,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,214,0,50,0,1,7,0,6,11,0,0,0,1,0,0,-9,4,0,-9,-9,0,-9,112
2012,1,9,0,11,0,0,0,1,1,1,0,0,1,0,2,2,20,0,0,147,0,2,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,1
2014,7,21,0,11,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,182,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,4
2014,5,28,0,11,0,0,0,1,1,1,0,0,1,0,9,14,69,0,0,41,1,-99,0,0,10,0,13,0,3,0,0,0,0,0,0,4,0,0,0,0,0,102
2014,12,8,0,11,0,0,0,1,1,1,0,1,1,0,9,14,75,0,0,182,0,-99,0,0,10,0,13,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4
2014,8,4,0,11,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,69,0,-99,0,0,10,0,5,5,55,0,50,0,0,0,-9,4,0,0,1,1,1,101
2012,6,6,0,10,0,0,0,1,1,1,0,0,1,0,3,14,77,0,0,228,0,-99,0,0,10,0,6,15,2,0,0,1,0,0,1,3,0,0,1,0,1,12
2014,4,15,1,11,0,0,0,1,1,1,0,1,1,0,6,14,75,0,0,195,0,54,0,0,10,0,13,0,0,0,0,0,0,0,1,3,1,0,0,0,0,109
2012,12,10,0,8,0,0,0,1,1,1,0,0,0,0,3,19,100,0,0,75,1,1,0,0,10,0,6,17,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,60
2013,12,16,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,1,7,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,12,28,1,6,0,0,0,1,1,1,0,0,1,0,6,12,61,0,0,4,0,-99,0,0,10,0,5,5,0,0,0,1,0,0,0,4,1,0,0,0,0,5
2013,3,21,0,5,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,160,0,15,0,0,10,0,6,7,1,0,1,3,0,1,1,4,0,0,0,0,0,3
2011,4,18,0,6,0,0,1,1,1,1,0,0,1,0,2,14,67,0,0,92,1,-99,0,0,10,0,9,22,0,0,0,5,0,0,1,3,0,0,0,0,0,6
2014,6,25,0,6,0,0,0,1,1,1,0,0,1,0,3,21,107,0,0,153,0,-99,0,1,2,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,55
2012,10,28,0,10,0,0,0,1,1,1,0,1,1,0,3,20,0,0,0,95,0,-99,0,1,7,0,6,15,0,0,0,0,0,0,0,4,0,0,0,0,0,17
2011,8,6,1,6,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,4,1,-99,-99,0,10,0,13,0,0,0,0,0,0,0,-9,4,1,0,0,0,0,5
2013,5,10,0,11,0,0,0,1,1,0,1,1,1,1,3,4,36,0,0,123,0,4,0,1,10,0,6,13,4,0,4,2,0,0,0,4,0,0,1,0,1,48
2014,7,18,0,11,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,182,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,4
2014,7,31,0,5,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,160,0,10,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,3
2012,4,20,0,5,0,0,0,1,1,1,0,0,1,0,2,2,15,0,0,160,1,2,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,3
2014,3,2,0,6,0,0,0,1,1,0,1,0,1,0,9,4,29,0,0,92,0,-99,0,0,10,0,13,0,0,0,0,4,0,0,0,4,0,0,0,0,0,34
2013,1,16,0,6,0,0,0,1,1,1,0,0,1,1,3,2,20,0,0,4,0,6,0,1,2,0,6,15,7,0,6,30,0,0,1,3,0,0,0,0,0,5
2012,1,20,0,11,0,0,0,1,1,1,0,1,1,0,3,2,18,0,0,147,0,-99,0,1,5,0,6,16,16,0,0,4,0,0,1,3,0,0,0,0,0,1
2014,3,6,0,11,0,0,0,1,1,1,0,0,1,0,3,2,18,0,0,182,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,4
2014,9,26,0,9,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,214,0,-99,0,0,10,0,6,11,1,0,0,16,0,0,1,3,0,-9,-9,0,-9,113
2014,6,7,1,11,0,0,0,1,1,1,0,0,1,0,4,19,0,0,0,195,0,7,0,0,10,0,13,0,0,0,0,0,0,0,1,3,1,0,0,0,0,109
2012,1,22,0,11,0,0,0,1,1,1,0,1,1,0,3,15,86,0,0,147,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2012,2,3,0,3,0,0,1,1,1,1,0,0,0,0,3,20,0,0,0,45,1,-99,0,0,10,0,6,15,0,0,0,2,0,0,0,4,0,0,0,0,0,7
2014,1,21,0,6,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,4,0,-99,0,1,7,0,5,5,4,0,3,12,0,0,1,3,0,0,0,0,0,5
2014,1,31,0,10,0,0,0,1,1,0,1,0,1,0,2,4,36,0,0,228,0,-99,0,1,7,0,5,5,15,0,0,4,0,0,0,4,0,0,1,0,1,26
2011,3,24,0,5,0,0,0,1,1,1,0,0,1,0,2,1,5,0,0,160,1,50,0,0,10,0,5,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2012,5,22,0,11,0,0,0,1,1,1,0,0,1,0,3,4,29,0,0,147,1,-99,1,0,10,0,6,16,4,0,0,0,0,0,1,3,0,0,0,0,0,1
2012,1,24,0,10,0,0,0,1,1,1,0,0,1,0,1,17,94,0,0,95,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,1,3,0,0,0,0,0,17
2014,10,15,0,10,0,0,0,1,1,0,1,0,1,0,1,4,34,0,0,228,0,-99,0,1,4,0,5,5,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2014,1,26,0,10,0,0,0,1,1,1,0,0,1,0,3,4,36,0,0,60,0,4,0,0,10,0,6,16,4,0,4,0,0,0,0,4,0,-9,-9,0,-9,60
2011,8,11,0,6,0,0,0,1,1,1,0,0,0,0,3,19,104,0,0,92,1,9,0,0,10,0,6,17,0,0,0,0,0,0,0,4,0,0,1,0,1,23
2013,10,14,0,5,0,0,0,1,1,1,0,1,1,0,3,18,97,0,0,217,0,-99,0,0,10,0,6,17,0,0,0,1,1,0,1,3,0,0,1,1,1,0
2013,9,28,0,6,0,0,0,1,1,1,0,0,1,0,2,2,18,0,0,4,0,-99,0,1,8,0,5,5,0,0,0,1,0,0,0,4,0,0,0,0,0,5
2013,4,21,0,6,0,0,1,1,1,1,0,0,1,0,2,3,22,0,0,4,0,-99,0,1,10,0,5,5,15,0,0,0,0,0,1,4,0,0,0,0,0,5
2012,5,13,0,6,0,0,0,1,1,1,0,0,1,0,9,3,25,0,0,4,0,-99,-99,1,8,0,13,0,3,0,2,0,0,0,0,4,0,0,0,0,0,5
2012,9,3,0,6,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,92,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2012,3,7,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,4,1,-99,0,0,10,0,6,15,4,0,0,8,0,0,-9,4,0,0,0,0,0,5
2014,12,30,0,11,0,0,0,1,1,1,0,0,1,0,9,14,77,0,0,37,1,-99,0,0,10,0,13,0,13,0,0,0,0,0,0,4,0,1,1,0,1,1
2014,10,16,0,9,0,0,1,1,1,0,1,0,0,0,2,4,34,0,0,214,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,112
2013,11,20,1,6,0,0,0,1,1,1,0,0,1,0,6,2,18,0,0,92,1,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,35
2014,5,25,0,10,0,0,0,1,1,1,0,1,1,1,3,14,67,0,0,200,0,1,0,1,7,0,6,15,1,0,1,7,0,0,-9,4,0,0,0,0,0,62
2014,4,7,0,5,0,0,0,1,1,1,0,0,1,0,7,1,10,0,0,160,0,-99,0,1,10,0,8,18,0,0,0,0,0,0,1,4,0,0,0,0,0,3
2014,6,11,0,6,0,0,0,1,1,1,0,1,1,0,1,17,94,0,0,153,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,1,3,0,0,0,0,0,2
2011,3,18,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,182,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4
2014,11,26,0,10,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,228,0,-99,0,0,10,0,5,5,5,0,0,0,0,0,-9,4,0,0,1,0,1,12
2013,5,20,0,1,0,0,0,0,1,1,1,1,0,0,8,14,82,0,0,217,0,1,1,1,8,0,1,0,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,8
2014,3,9,0,6,0,0,0,1,1,1,0,0,1,0,3,1,1,0,0,4,0,-99,0,0,10,0,6,16,2,0,0,0,0,0,0,4,0,0,0,0,0,5
2012,10,24,0,10,0,0,0,1,1,1,0,0,1,0,3,14,77,0,0,97,0,-99,0,0,10,0,6,11,0,0,0,3,0,0,0,4,0,1,0,0,1,84
2013,9,7,0,11,0,0,0,1,1,1,0,1,1,1,3,1,2,0,0,182,0,1,0,1,7,0,6,13,8,0,1,11,0,0,1,3,0,0,0,0,0,4
2014,5,26,0,5,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,205,0,1,0,0,10,0,5,3,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,57
2014,3,10,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,4,0,-99,4,0,10,0,6,15,2,0,0,7,0,0,0,4,0,0,0,0,0,5
2014,8,15,0,5,0,0,0,1,1,1,0,0,1,0,2,1,13,0,0,160,0,-99,0,0,10,0,5,2,0,0,0,0,0,0,-9,4,0,0,0,0,0,3
2013,12,21,0,6,0,0,0,1,1,1,0,0,0,0,1,2,18,0,0,4,0,-99,0,1,8,0,6,12,0,0,0,2,0,0,-9,4,0,0,0,0,0,5
2013,4,16,0,6,0,0,0,1,1,0,1,0,0,0,3,4,34,0,0,153,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,33
2014,5,13,0,10,0,0,1,1,1,0,1,0,1,0,3,4,36,0,0,200,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,0,4,0,0,0,0,0,56
2012,6,18,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,-99,0,1,2,0,5,5,0,0,0,7,0,3,0,4,0,0,0,0,0,5
2014,10,6,1,10,0,0,0,1,1,1,0,0,1,0,6,17,94,0,0,95,0,-99,0,0,10,0,13,0,2,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2012,7,4,0,6,0,0,0,1,1,0,1,0,1,0,2,4,39,0,0,92,0,-99,0,1,8,0,5,5,0,0,0,3,0,0,0,4,0,-9,-9,0,-9,82
2013,5,30,0,3,0,0,1,1,1,0,1,0,1,0,3,4,34,0,0,45,0,-99,0,0,10,0,6,7,3,0,0,2,0,0,0,4,0,0,0,0,0,7
2013,2,26,0,10,0,0,0,1,1,1,0,0,1,0,2,2,21,0,0,228,1,-99,0,0,10,0,6,11,0,0,0,5,0,0,1,3,0,0,0,0,0,0
2012,9,28,0,5,0,0,0,1,1,1,0,0,1,0,2,1,9,0,0,205,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,-9,-9,0,-9,57
2012,4,11,0,8,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,233,0,-99,0,1,9,0,5,4,0,0,0,1,0,0,0,4,0,0,0,1,1,40
2014,6,11,0,10,0,0,0,1,1,1,0,0,1,0,3,15,86,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2012,8,31,0,6,0,0,0,1,1,1,0,0,1,0,3,2,20,0,0,153,0,-99,0,1,2,0,6,7,0,0,0,0,0,0,1,3,0,0,0,0,0,14
2014,9,18,0,10,0,0,0,1,1,1,0,0,1,0,2,8,49,0,0,228,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,0,0,0,98
2011,2,7,0,6,0,0,0,1,1,1,0,0,1,0,3,1,7,0,0,153,1,-99,0,0,10,0,6,17,0,0,0,0,0,0,1,3,0,0,0,0,0,2
2012,1,23,0,11,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,147,0,-99,0,0,10,0,6,15,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2012,8,19,0,11,0,0,0,1,1,0,1,0,1,0,9,4,36,0,0,147,1,-99,0,0,10,0,13,0,0,0,0,3,0,1,0,4,0,0,0,0,0,1
2014,8,2,0,6,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,4,0,-99,0,1,8,0,5,5,4,0,3,3,0,1,0,4,0,0,0,0,0,5
2014,8,2,0,6,0,0,0,1,1,1,0,0,1,0,6,14,84,0,0,4,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,1,0,0,0,0,5
2012,10,27,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,1,7,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,17
2014,7,5,0,10,0,0,0,1,1,1,0,0,1,0,2,2,21,0,0,228,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,-9,4,0,0,0,0,0,98
2013,4,22,0,5,0,0,1,1,1,0,1,1,1,0,3,4,34,0,0,205,1,-99,0,0,10,0,6,17,4,0,0,6,0,0,0,4,0,-9,-9,0,-9,57
2014,7,11,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,9,6,1,6,0,0,0,1,1,1,0,0,1,0,6,14,68,0,0,92,0,8,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,23
2014,7,25,1,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,229,0,50,0,0,10,0,5,5,3,0,0,3,0,0,1,4,1,-9,-9,0,-9,22
2013,5,4,0,11,0,0,0,1,1,0,1,0,1,1,3,4,29,0,0,123,0,3,0,0,10,0,6,13,5,0,3,4,0,0,0,4,0,0,1,0,1,48
2011,4,22,0,10,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,228,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,-9,4,0,0,1,0,1,12
2012,9,9,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,10,0,6,16,0,0,0,4,0,0,1,3,0,0,1,1,1,5
2014,5,8,0,6,0,0,0,1,1,1,0,0,1,0,9,3,23,0,0,4,0,-99,0,1,8,0,13,0,7,0,0,0,0,0,1,3,0,0,0,0,0,5
2011,3,29,0,11,0,0,0,1,1,1,0,1,1,0,2,14,67,0,0,147,0,4,0,0,10,0,5,5,3,0,0,0,0,0,-9,4,0,0,0,0,0,1
2014,2,27,0,10,0,0,0,1,1,1,0,0,1,0,3,19,99,0,0,95,0,-99,0,1,7,0,6,16,4,0,0,11,0,0,1,3,0,-9,-9,0,-9,99
2014,10,27,1,10,0,0,0,1,1,1,0,1,1,0,6,10,0,0,0,95,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,3,1,-9,-9,0,-9,99
2014,3,2,0,6,0,0,0,1,1,0,1,0,1,0,3,4,36,0,0,153,0,-99,0,1,2,0,6,11,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,25
2014,6,9,0,11,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,182,1,-99,0,0,10,0,6,7,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2014,5,20,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,147,0,-99,0,0,10,0,5,5,19,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,1,30,0,10,0,0,0,1,1,1,0,0,1,1,5,2,21,0,0,95,0,6,0,0,10,0,6,15,24,0,6,50,0,0,1,3,1,-9,-9,0,-9,99
2012,9,9,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,8,0,6,8,0,0,0,4,0,0,0,4,0,0,1,1,1,5
2014,8,11,0,6,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,92,1,-99,0,1,10,0,5,2,0,0,0,8,0,0,1,4,0,1,1,0,1,37
2014,11,9,1,10,0,0,0,1,1,1,0,0,1,0,6,17,93,0,0,228,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,98
2013,11,13,0,6,0,0,0,1,1,1,0,1,1,0,7,3,25,0,0,4,1,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,5
2014,4,22,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,4,0,-99,0,0,10,0,5,5,4,0,0,0,0,0,0,4,0,0,0,0,0,5
2013,3,9,0,10,0,0,0,1,1,0,1,0,0,0,9,4,36,0,0,228,0,20,0,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,1,0,1,12
2014,11,26,0,6,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,153,0,2,0,1,8,0,5,3,4,0,0,3,0,0,1,3,0,0,1,0,1,72
2014,3,7,0,8,0,0,0,1,1,1,0,0,0,0,3,3,26,0,0,233,1,-99,0,0,10,0,6,9,0,0,0,0,0,0,0,4,0,0,0,1,1,65
2014,1,10,0,6,0,0,0,1,1,1,0,0,1,0,2,15,87,0,0,153,1,-99,0,0,10,0,5,5,2,0,0,0,0,0,-9,4,0,0,0,0,0,2
2014,1,15,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,0,10,0,6,15,2,0,0,10,0,0,0,4,0,-9,-9,0,-9,99
2014,6,8,0,6,0,0,0,1,1,1,0,1,1,0,2,3,22,0,0,4,0,-99,0,1,8,0,5,5,6,0,5,0,0,0,-9,4,0,0,0,0,0,5
2014,10,7,0,8,0,0,0,1,1,1,0,0,0,0,3,3,23,0,0,233,0,-99,0,1,10,0,6,16,0,0,0,0,0,0,0,4,0,0,0,1,1,40
2014,4,20,0,11,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,422,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2014,6,26,0,10,0,0,0,1,1,1,0,0,1,0,3,14,71,0,0,92,0,-99,0,1,7,0,6,17,0,0,0,3,0,0,0,4,0,0,1,1,1,0
2012,1,4,0,11,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,147,0,-99,0,1,2,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,12,30,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,182,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,4,0,0,0,0,0,4
2011,11,15,0,6,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,153,0,60,-99,0,10,0,5,5,21,0,20,0,0,0,-9,4,0,-9,-9,0,-9,51
2011,4,17,1,6,0,0,1,1,1,1,0,0,1,0,6,17,93,0,0,92,0,-99,0,1,5,0,5,5,2,0,0,0,0,0,-9,4,1,0,0,0,0,6
2013,5,7,0,6,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,92,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,52
